id_species,identifier_species,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate_id,forms_switchable,is_legendary,is_mythical,order,conquest_order,id_gen,main_region_id,identifier_gen
972,houndstone,9,971.0,509,9,8,,4,60,50.0,0,20.0,0,4,0,0,0,925,,9,10,generation-ix
973,flamigo,9,,510,6,9,,4,100,50.0,0,20.0,0,4,0,0,0,961,,9,10,generation-ix
974,cetoddle,9,,511,9,6,,4,150,50.0,0,25.0,0,4,0,0,0,947,,9,10,generation-ix
975,cetitan,9,974.0,511,9,6,,4,50,50.0,0,25.0,0,4,0,0,0,948,,9,10,generation-ix
976,veluza,9,,512,4,3,,4,100,50.0,0,20.0,0,3,0,0,0,932,,9,10,generation-ix
977,dondozo,9,,513,2,3,,4,25,50.0,0,40.0,0,1,0,0,0,931,,9,10,generation-ix
978,tatsugiri,9,,514,6,3,,4,100,50.0,0,35.0,0,4,0,0,0,952,,9,10,generation-ix
979,annihilape,9,57.0,24,4,12,,4,45,50.0,0,20.0,0,2,0,0,0,1010,,9,10,generation-ix
980,clodsire,9,194.0,96,3,8,,4,90,50.0,0,20.0,0,2,0,0,0,1009,,9,10,generation-ix
981,farigiraf,9,203.0,101,3,8,,4,45,50.0,0,20.0,0,2,0,0,0,928,,9,10,generation-ix
982,dudunsparce,9,206.0,103,10,2,,4,45,50.0,0,20.0,0,2,0,0,0,917,,9,10,generation-ix
983,kingambit,9,625.0,317,1,12,,4,25,50.0,0,20.0,0,2,0,0,0,1008,,9,10,generation-ix
984,great-tusk,9,,515,7,8,,-1,30,0.0,0,50.0,0,1,0,0,0,978,,9,10,generation-ix
985,scream-tail,9,,516,6,6,,-1,50,0.0,0,50.0,0,1,0,0,0,982,,9,10,generation-ix
986,brute-bonnet,9,,517,4,8,,-1,50,0.0,0,50.0,0,1,0,0,0,979,,9,10,generation-ix
987,flutter-mane,9,,518,4,9,,-1,30,0.0,0,50.0,0,1,0,0,0,983,,9,10,generation-ix
988,slither-wing,9,,519,8,8,,-1,30,0.0,0,50.0,0,1,0,0,0,984,,9,10,generation-ix
989,sandy-shocks,9,,520,4,8,,-1,30,0.0,0,50.0,0,1,0,0,0,981,,9,10,generation-ix
990,iron-treads,9,,521,4,8,,-1,30,0.0,0,50.0,0,1,0,0,0,986,,9,10,generation-ix
991,iron-bundle,9,,522,8,6,,-1,50,0.0,0,50.0,0,1,0,0,0,992,,9,10,generation-ix
992,iron-hands,9,,523,4,12,,-1,50,0.0,0,50.0,0,1,0,0,0,989,,9,10,generation-ix
993,iron-jugulis,9,,524,2,6,,-1,30,0.0,0,50.0,0,1,0,0,0,990,,9,10,generation-ix
994,iron-moth,9,,525,10,13,,-1,30,0.0,0,50.0,0,1,0,0,0,988,,9,10,generation-ix
995,iron-thorns,9,,526,5,6,,-1,30,0.0,0,50.0,0,1,0,0,0,991,,9,10,generation-ix
996,frigibax,9,,527,4,6,,4,45,50.0,0,40.0,0,1,0,0,0,949,,9,10,generation-ix
997,arctibax,9,996.0,527,4,6,,4,25,50.0,0,40.0,0,1,0,0,0,950,,9,10,generation-ix
998,baxcalibur,9,997.0,527,4,6,,4,10,50.0,0,40.0,0,1,0,0,0,951,,9,10,generation-ix
999,gimmighoul,9,,528,3,5,,-1,45,50.0,0,50.0,0,1,0,0,0,976,,9,10,generation-ix
1000,gholdengo,9,999.0,528,10,12,,-1,45,50.0,0,50.0,0,1,0,0,0,977,,9,10,generation-ix
1001,wo-chien,9,,529,3,2,,-1,6,0.0,0,50.0,0,1,0,1,0,996,,9,10,generation-ix
1002,chien-pao,9,,530,9,8,,-1,6,0.0,0,50.0,0,1,0,1,0,995,,9,10,generation-ix
1003,ting-lu,9,,531,3,8,,-1,6,0.0,0,50.0,0,1,0,1,0,994,,9,10,generation-ix
1004,chi-yu,9,,532,8,3,,-1,6,0.0,0,50.0,0,1,0,1,0,997,,9,10,generation-ix
1005,roaring-moon,9,,533,5,8,,-1,10,0.0,0,50.0,0,1,0,0,0,985,,9,10,generation-ix
1006,iron-valiant,9,,534,9,12,,-1,10,0.0,0,50.0,0,1,0,0,0,993,,9,10,generation-ix
1007,koraidon,9,,535,8,6,,-1,3,0.0,0,50.0,0,1,0,1,0,998,,9,10,generation-ix
1008,miraidon,9,,536,2,8,,-1,3,0.0,0,50.0,0,1,0,1,0,999,,9,10,generation-ix
1009,walking-wake,9,,537,2,6,,-1,5,0.0,0,50.0,0,1,0,0,0,1011,,9,10,generation-ix
1010,iron-leaves,9,,538,5,8,,-1,5,0.0,0,50.0,0,1,0,0,0,1012,,9,10,generation-ix
1011,dipplin,9,840.0,442,5,11,,-1,45,0.0,0,20.0,0,1,0,0,0,1013,,9,10,generation-ix
1012,poltchageist,9,,539,5,1,,-1,120,0.0,0,50.0,0,1,0,0,0,1014,,9,10,generation-ix
1013,sinistcha,9,1012.0,539,5,1,,-1,60,0.0,0,50.0,0,1,0,0,0,1015,,9,10,generation-ix
1014,okidogi,9,,540,1,6,,-1,3,0.0,0,50.0,0,1,0,1,0,1016,,9,10,generation-ix
1015,munkidori,9,,541,1,12,,-1,3,0.0,0,50.0,0,1,0,1,0,1017,,9,10,generation-ix
1016,fezandipiti,9,,542,1,9,,-1,3,0.0,0,50.0,0,1,0,1,0,1018,,9,10,generation-ix
1017,ogerpon,9,,543,5,12,,-1,5,0.0,0,50.0,0,1,0,1,0,1019,,9,10,generation-ix
1018,archaludon,9,884.0,465,9,6,,4,10,50.0,0,30.0,0,2,0,0,0,1020,,9,10,generation-ix
1019,hydrapple,9,1011.0,442,5,11,,4,10,50.0,0,20.0,0,5,0,0,0,1021,,9,10,generation-ix
1020,gouging-fire,9,,544,3,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1022,,9,10,generation-ix
1021,raging-bolt,9,,545,10,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1023,,9,10,generation-ix
1022,iron-boulder,9,,547,4,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1024,,9,10,generation-ix
1023,iron-crown,9,,546,2,8,,-1,10,0.0,0,50.0,0,1,0,0,0,1025,,9,10,generation-ix
1024,terapagos,9,,548,2,8,,-1,255,50.0,0,5.0,0,1,0,1,0,1026,,9,10,generation-ix
1025,pecharunt,9,,549,7,1,,-1,3,0.0,0,20.0,0,1,0,0,1,1027,,9,10,generation-ix
